time_period,time_identifier,geographic_level,country_code,country_name,entry_age,characteristic_group,characteristic,tariff_group,entry_rate
201819,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 5,High tariff,30
201819,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 6,Total,40
201819,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 6,High tariff,40
201819,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 7,Total,50
201819,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 7,High tariff,50
201819,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 8,Total,60
201819,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 8,High tariff,60
201920,Academic year,National,E92000001,England,By Age 19,Level of Study,Unknown,Total,10
201920,Academic year,National,E92000001,England,By Age 19,Level of Study,Unknown,High tariff,10
201920,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 4,Total,20
201920,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 4,High tariff,20
201920,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 5,Total,30
201920,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 5,High tariff,30
201920,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 6,Total,40
201920,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 6,High tariff,40
201920,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 7,Total,50
201920,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 7,High tariff,50
202021,Academic year,National,E92000001,England,By Age 19,Level of Study,Unknown,Total,10
202021,Academic year,National,E92000001,England,By Age 19,Level of Study,Unknown,High tariff,10
202021,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 4,Total,20
202021,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 4,High tariff,20
202021,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 5,Total,30
202021,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 5,High tariff,30
202021,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 6,Total,40
202021,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 6,High tariff,40
202021,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 7,Total,50
202021,Academic year,National,E92000001,England,By Age 19,Level of Study,Level 7,High tariff,50
200506,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,High tariff,10
200506,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,High tariff,10
200506,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,Total,10
200506,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,Total,10
200506,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
200506,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
200506,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,Total,20
200506,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,Total,20
200607,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,High tariff,10
200607,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,High tariff,10
200607,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,Total,10
200607,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,Total,10
200607,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
200607,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
200607,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,Total,20
200607,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,Total,20
200708,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,High tariff,10
200708,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,High tariff,10
200708,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,Total,10
200708,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,Total,10
200708,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
200708,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
200708,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,Total,20
200708,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,Total,20
200809,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,High tariff,10
200809,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,High tariff,10
200809,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,Total,10
200809,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,Total,10
200809,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
200809,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
200809,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,Total,20
200809,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,Total,20
200910,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,High tariff,10
200910,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,High tariff,10
200910,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,Total,10
200910,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,Total,10
200910,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
200910,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
200910,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,Total,20
200910,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,Total,20
201011,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,High tariff,10
201011,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,High tariff,10
201011,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,Total,10
201011,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,Total,10
201011,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
201011,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
201011,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,Total,20
201011,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,Total,20
201112,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,High tariff,10
201112,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,High tariff,10
201112,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,Total,10
201112,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,Total,10
201112,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
201112,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
201112,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,Total,20
201112,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,Total,20
201213,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,High tariff,10
201213,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,High tariff,10
201213,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,Total,10
201213,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,Total,10
201213,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
201213,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
201213,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,Total,20
201213,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,Total,20
201314,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,High tariff,10
201314,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,High tariff,10
201314,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,Total,10
201314,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,Total,10
201314,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
201314,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
201314,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,Total,20
201314,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,Total,20
201415,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,High tariff,10
201415,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,High tariff,10
201415,Academic year,National,E92000001,England,By Age 19,Looked After Children,All Other Pupils,Total,10
201415,Academic year,National,E92000001,England,By Age 25,Looked After Children,All Other Pupils,Total,10
201415,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
201415,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,High tariff,20
201415,Academic year,National,E92000001,England,By Age 19,Looked After Children,Looked after continuously for 12 months or more,Total,20
201415,Academic year,National,E92000001,England,By Age 25,Looked After Children,Looked after continuously for 12 months or more,Total,20
